1.750000 3.011003   0.46000029
1.760000 3.027169   0.46010084
1.770000 3.042831   0.46033163
1.780000 3.057974   0.46069493
1.790000 3.072585   0.46119240
1.800000 3.086650   0.46182509
1.810000 3.100156   0.46259335
1.820000 3.113090   0.46349687
1.830000 3.125441   0.46453465
1.840000 3.137195   0.46570495
1.850000 3.148341   0.46700531
1.860000 3.158869   0.46843257
1.870000 3.168768   0.46998281
1.880000 3.178028   0.47165142
1.890000 3.186639   0.47343308
1.900000 3.194594   0.47532181
1.910000 3.201883   0.47731094
1.920000 3.208500   0.47939323
1.930000 3.214437   0.48156081
1.940000 3.219689   0.48380531
1.950000 3.224249   0.48611784
1.960000 3.228113   0.48848911
1.970000 3.231278   0.49090941
1.980000 3.233739   0.49336874
1.990000 3.235495   0.49585683
2.000000 3.236542   0.49836322
2.010000 3.236881   0.50087735
2.020000 3.236511   0.50338859
2.030000 3.235432   0.50588632
2.040000 3.233645   0.50836004
2.050000 3.231153   0.51079937
2.060000 3.227957   0.51319417
2.070000 3.224061   0.51553461
2.080000 3.219470   0.51781116
2.090000 3.214188   0.52001476
2.100000 3.208221   0.52213677
2.110000 3.201574   0.52416908
2.120000 3.194255   0.52610415
2.130000 3.186271   0.52793503
2.140000 3.177631   0.52965542
2.150000 3.168342   0.53125968
2.160000 3.158415   0.53274285
2.170000 3.147860   0.53410069
2.180000 3.136686   0.53532969
2.190000 3.124906   0.53642705
2.200000 3.112529   0.53739069
2.210000 3.099569   0.53821926
2.220000 3.086038   0.53891214
2.230000 3.071948   0.53946936
2.240000 3.057314   0.53989166
2.250000 3.042147   0.54018040
2.260000 3.026463   0.54033757
2.270000 3.010275   0.54036576
2.280000 2.993598   0.54026808
2.290000 2.976447   0.54004817
2.300000 2.958836   0.53971012
2.310000 2.940781   0.53925848
2.320000 2.922297   0.53869815
2.330000 2.903399   0.53803439
2.340000 2.884103   0.53727273
2.350000 2.864424   0.53641898
2.360000 2.844378   0.53547912
2.370000 2.823980   0.53445932
2.380000 2.803246   0.53336584
2.390000 2.782191   0.53220504
2.400000 2.760832   0.53098330
2.410000 2.739183   0.52970700
2.420000 2.717260   0.52838249
2.430000 2.695077   0.52701604
2.440000 2.672651   0.52561383
2.450000 2.649996   0.52418190
2.460000 2.627126   0.52272613
2.470000 2.604056   0.52125224
2.480000 2.580801   0.51976573
2.490000 2.557375   0.51827190
2.500000 2.533790   0.51677580
2.510000 2.510062   0.51528225
2.520000 2.486204   0.51379580
2.530000 2.462228   0.51232076
2.540000 2.438147   0.51086113
2.550000 2.413974   0.50942066
2.560000 2.389721   0.50800284
2.570000 2.365400   0.50661084
2.580000 2.341023   0.50524760
2.590000 2.316601   0.50391577
2.600000 2.292145   0.50261772
2.610000 2.267666   0.50135557
2.620000 2.243174   0.50013121
2.630000 2.218679   0.49894624
2.640000 2.194191   0.49780206
2.650000 2.169719   0.49669981
2.660000 2.145272   0.49564045
2.670000 2.120860   0.49462470
2.680000 2.096490   0.49365310
2.690000 2.072171   0.49272600
2.700000 2.047911   0.49184357
2.710000 2.023716   0.49100584
2.720000 1.999595   0.49021267
2.730000 1.975554   0.48946378
2.740000 1.951599   0.48875876
